Timestamp,Close,High,Low,Open,Volume,Symbol,Price,MA10,MA50,Percentage_Change,MA50_trend,Signal,Position
2023-07-31 13:30:00+00:00,196.2400054931641,196.3800048828125,195.25999450683597,196.05999755859372,8917920,AAPL,196.2400054931641,,,,,0,0
2023-07-31 14:30:00+00:00,196.1750030517578,196.4900054931641,195.8809967041016,196.25,4350087,AAPL,196.1750030517578,,,-0.03312395005438118,,0,0
2023-07-31 15:30:00+00:00,196.1544952392578,196.3699951171875,195.7700042724609,196.19000244140625,3557921,AAPL,196.1544952392578,,,-0.010453835698220892,,0,0
2023-07-31 16:30:00+00:00,196.12989807128903,196.25,195.77999877929688,196.1499938964844,2730653,AAPL,196.12989807128903,,,-0.012539691195334601,,0,0
2023-07-31 17:30:00+00:00,196.16000366210935,196.38999938964844,196.07000732421875,196.125,2806909,AAPL,196.16000366210935,,,0.015349822294496995,,0,0
2023-07-31 18:30:00+00:00,196.0876007080078,196.3500061035156,195.93499755859372,196.1750030517578,3009785,AAPL,196.0876007080078,,,-0.036910151279490044,,0,0
2023-07-31 19:30:00+00:00,196.4900054931641,196.4900054931641,195.7899932861328,196.0800018310547,5194547,AAPL,196.4900054931641,,,0.20521684374907867,,0,0
2023-08-01 13:30:00+00:00,195.4750061035156,196.72999572753903,195.27999877929688,196.2350006103516,9552101,AAPL,195.4750061035156,,,-0.5165654034672063,,0,0
2023-08-01 14:30:00+00:00,196.1150054931641,196.17999267578125,195.3300018310547,195.47999572753903,4389743,AAPL,196.1150054931641,,,0.32740727441624706,,0,0
2023-08-01 15:30:00+00:00,195.49729919433597,196.1450042724609,195.41000366210935,196.1100006103516,2991657,AAPL,195.49729919433597,196.05243225097655,,-0.3149714614008259,,0,0
2023-08-01 16:30:00+00:00,195.72950744628903,196.0399932861328,195.3500061035156,195.47999572753903,2445951,AAPL,195.72950744628903,196.00138244628906,,0.11877824036956586,,0,0
2023-08-01 17:30:00+00:00,196.0532989501953,196.2700958251953,195.52999877929688,195.7350006103516,3075209,AAPL,196.0532989501953,195.9892120361328,,0.16542804819306145,,0,0
2023-08-01 18:30:00+00:00,195.80999755859372,196.1199951171875,195.67999267578125,196.05499267578125,2743032,AAPL,195.80999755859372,195.95476226806642,,-0.12409961622905641,,0,0
2023-08-01 19:30:00+00:00,195.6000061035156,195.9900054931641,195.5,195.81500244140625,3929736,AAPL,195.6000061035156,195.90177307128906,,-0.1072424583506204,,0,0
2023-08-02 13:30:00+00:00,193.2781982421875,195.17999267578125,192.9499969482422,195.0399932861328,10753790,AAPL,193.2781982421875,195.61359252929688,,-1.1870182969725196,,0,0
2023-08-02 14:30:00+00:00,193.00999450683597,193.30999755859372,192.5200042724609,193.2700042724609,5724940,AAPL,193.00999450683597,195.3058319091797,,-0.13876564340457032,,0,0
2023-08-02 15:30:00+00:00,191.92999267578125,193.2711944580078,191.85069274902344,193.00489807128903,5580357,AAPL,191.92999267578125,194.8498306274414,,-0.5595574642723866,,0,0
2023-08-02 16:30:00+00:00,192.9900054931641,193.1199951171875,191.8600006103516,191.9326019287109,4102063,AAPL,192.9900054931641,194.60133056640626,,0.5522913863564183,,0,0
2023-08-02 17:30:00+00:00,192.97000122070312,193.25999450683597,192.7100067138672,192.9900054931641,3262475,AAPL,192.97000122070312,194.28683013916014,,-0.010365444785520594,,0,0
2023-08-02 18:30:00+00:00,192.3000030517578,193.02999877929688,192.25010681152344,192.97000122070312,3971080,AAPL,192.3000030517578,193.96710052490235,,-0.3472032775597156,,0,0
2023-08-02 19:30:00+00:00,192.58999633789065,192.97999572753903,192.22000122070312,192.3000030517578,5998415,AAPL,192.58999633789065,193.6531494140625,,0.15080253849750758,,0,0
2023-08-03 13:30:00+00:00,190.88999938964844,192.27999877929688,190.83999633789065,192.0,10722471,AAPL,190.88999938964844,193.1368194580078,,-0.8827026224454859,,0,0
2023-08-03 14:30:00+00:00,192.1000061035156,192.3699951171875,190.8500061035156,190.8950042724609,6507567,AAPL,192.1000061035156,192.7658203125,,0.6338764302666666,,0,0
2023-08-03 15:30:00+00:00,191.82640075683597,192.1999969482422,191.6100006103516,192.1100006103516,4232707,AAPL,191.82640075683597,192.38845977783203,,-0.14242859863949908,,0,0
2023-08-03 16:30:00+00:00,191.88499450683597,192.3600006103516,191.72000122070312,191.8347930908203,3726909,AAPL,191.88499450683597,192.24913940429687,,0.030545195952602633,,0,0
2023-08-03 17:30:00+00:00,191.7350006103516,191.9600067138672,191.1999969482422,191.8800048828125,4770788,AAPL,191.7350006103516,192.12164001464845,,-0.07816864308221039,,0,0
2023-08-03 18:30:00+00:00,191.16000366210935,191.9499969482422,191.07000732421875,191.7400054931641,5711558,AAPL,191.16000366210935,192.04464111328124,,-0.2998914889883686,,0,0
2023-08-03 19:30:00+00:00,191.0099029541016,191.72999572753903,190.9900054931641,191.1585998535156,7921604,AAPL,191.0099029541016,191.846630859375,,-0.07852097987666173,,0,0
2023-08-04 13:30:00+00:00,185.1100006103516,187.3800048828125,184.2700042724609,184.625,38359717,AAPL,185.1100006103516,191.06063079833984,,-3.088793959110958,,0,0
2023-08-04 14:30:00+00:00,185.30999755859372,186.375,184.92999267578125,185.1000061035156,11146174,AAPL,185.30999755859372,190.36163024902345,,0.10804221683469173,,0,0
2023-08-04 15:30:00+00:00,185.47999572753903,185.77999877929688,184.92999267578125,185.31500244140625,8214884,AAPL,185.47999572753903,189.65063018798827,,0.09173718157950983,,0,0
2023-08-04 16:30:00+00:00,184.97999572753903,185.4949951171875,184.7899932861328,185.47999572753903,6937705,AAPL,184.97999572753903,189.05962982177735,,-0.2695708494270588,,0,0
2023-08-04 17:30:00+00:00,183.3650054931641,185.1699981689453,183.17999267578125,184.97999572753903,12486440,AAPL,183.3650054931641,188.18612976074218,,-0.8730620995114013,,0,0
2023-08-04 18:30:00+00:00,182.69000244140625,183.5500030517578,182.07000732421875,183.3650054931641,14200786,AAPL,182.69000244140625,187.27248992919922,,-0.3681198874029512,,0,0
2023-08-04 19:30:00+00:00,182.0,182.8800048828125,181.9199981689453,182.6999969482422,11958133,AAPL,182.0,186.28399047851562,,-0.37769031265274533,,0,0
2023-08-07 13:30:00+00:00,179.03500366210938,183.1300048828125,178.21009826660156,182.1300048828125,33752946,AAPL,179.03500366210938,185.0139907836914,,-1.6291188669728673,,0,0
2023-08-07 14:30:00+00:00,177.77000427246094,179.30999755859375,177.55999755859375,179.02999877929688,14565264,AAPL,177.77000427246094,183.67499084472655,,-0.7065653999347887,,0,0
2023-08-07 15:30:00+00:00,178.36500549316406,178.8300018310547,177.35000610351562,177.76499938964844,9796158,AAPL,178.36500549316406,182.4105010986328,,0.33470282185019684,,0,0
2023-08-07 16:30:00+00:00,178.3350067138672,178.47000122070312,177.74000549316406,178.36500549316406,7158027,AAPL,178.3350067138672,181.73300170898438,,-0.016818758373560172,,0,0
2023-08-07 17:30:00+00:00,178.4499969482422,179.0399932861328,178.0500030517578,178.33999633789062,7271723,AAPL,178.4499969482422,181.04700164794923,,0.06447990021358763,,0,0
2023-08-07 18:30:00+00:00,178.4801025390625,178.7100067138672,178.22000122070312,178.47000122070312,5824274,AAPL,178.4801025390625,180.34701232910157,,0.016870603157848052,,0,0
2023-08-07 19:30:00+00:00,178.8000030517578,179.22000122070312,178.38999938964844,178.48500061035156,10179669,AAPL,178.8000030517578,179.72901306152343,,0.17923595299667028,,0,0
2023-08-08 13:30:00+00:00,179.17999267578125,179.4656982421875,177.5800018310547,179.375,21892224,AAPL,179.17999267578125,179.31051177978514,,0.2125221574596159,,0,0
2023-08-08 14:30:00+00:00,178.0399932861328,179.22000122070312,177.93499755859375,179.19000244140625,8911585,AAPL,178.0399932861328,178.84551086425782,,-0.6362314076612474,,0,0
2023-08-08 15:30:00+00:00,178.69000244140625,178.80499267578125,177.8249969482422,178.0399932861328,5710443,AAPL,178.69000244140625,178.51451110839844,,0.36509165344036365,,0,0
2023-08-08 16:30:00+00:00,178.89329528808594,179.47999572753906,178.5800018310547,178.67999267578125,6004228,AAPL,178.89329528808594,178.5003402709961,,0.11376845033417293,,0,0
2023-08-08 17:30:00+00:00,179.16000366210938,179.4199981689453,178.6999969482422,178.88999938964844,4572073,AAPL,179.16000366210938,178.63934020996095,,0.14908796531134527,,0,0
2023-08-08 18:30:00+00:00,179.80999755859375,179.94000244140625,179.0399932861328,179.1699981689453,6486734,AAPL,179.80999755859375,178.7838394165039,,0.3628007832095381,,0,0
2023-08-08 19:30:00+00:00,179.8000030517578,180.2700042724609,179.55499267578125,179.81500244140625,8031483,AAPL,179.8000030517578,178.93033905029296,,-0.005558371042568844,,0,0
2023-08-09 13:30:00+00:00,178.6999053955078,180.92999267578125,178.13999938964844,180.8699951171875,12630855,AAPL,178.6999053955078,178.95532989501953,188.0766989135742,-0.611845182190196,,-1,-1
2023-08-09 14:30:00+00:00,177.47999572753906,178.8350067138672,177.00999450683594,178.69149780273438,9507753,AAPL,177.47999572753906,178.85531921386718,187.70149871826172,-0.6826582617762367,-1.0,-1,-1
2023-08-09 15:30:00+00:00,178.0050048828125,178.11000061035156,177.24000549316406,177.47000122070312,6732462,AAPL,178.0050048828125,178.77581939697265,187.33809875488282,0.29581314396660563,-1.0,-1,-1
2023-08-09 16:30:00+00:00,178.66000366210938,178.77000427246094,177.99000549316406,178.0,4980367,AAPL,178.66000366210938,178.72382049560548,186.98820892333984,0.3679664960702045,-1.0,-1,-1
2023-08-09 17:30:00+00:00,179.2949981689453,179.36000061035156,178.55299377441406,178.65899658203125,5273087,AAPL,179.2949981689453,178.8493209838867,186.65151092529297,0.3554206279077876,-1.0,-1,-1
2023-08-09 18:30:00+00:00,179.02999877929688,179.58999633789062,178.78909301757812,179.2949981689453,5760641,AAPL,179.02999877929688,178.8833206176758,186.3089108276367,-0.14780077099458833,-1.0,-1,-1
2023-08-09 19:30:00+00:00,178.17999267578125,179.08999633789062,177.99000549316406,179.02999877929688,6307783,AAPL,178.17999267578125,178.8119903564453,185.9507586669922,-0.4747841754517812,-1.0,-1,-1
2023-08-10 13:30:00+00:00,180.10000610351562,180.75,178.86000061035156,179.47999572753906,12566820,AAPL,180.10000610351562,178.90599060058594,185.62295867919923,1.0775695962834897,-1.0,-1,-1
2023-08-10 14:30:00+00:00,179.13999938964844,180.42999267578125,178.69000244140625,180.09800720214844,8122194,AAPL,179.13999938964844,178.8389907836914,185.29625854492187,-0.5330409113453394,-1.0,-1,-1
2023-08-10 15:30:00+00:00,178.3800048828125,179.44000244140625,177.97000122070312,179.13999938964844,6203521,AAPL,178.3800048828125,178.69699096679688,184.94155853271485,-0.4242461256142249,-1.0,-1,-1
2023-08-10 16:30:00+00:00,178.0449981689453,178.91990661621094,177.8000030517578,178.36000061035156,5210753,AAPL,178.0449981689453,178.63150024414062,184.59251251220704,-0.18780508167788312,-1.0,-1,-1
2023-08-10 17:30:00+00:00,178.235107421875,178.69039916992188,177.60000610351562,178.0399932861328,5437225,AAPL,178.235107421875,178.7070114135742,184.24262451171876,0.10677595826045216,-1.0,-1,-1
2023-08-10 18:30:00+00:00,178.22000122070312,178.6999969482422,177.9033966064453,178.24000549316406,5214615,AAPL,178.22000122070312,178.72851104736327,183.8859585571289,-0.008475435277810472,-1.0,-1,-1
2023-08-10 19:30:00+00:00,178.00999450683594,178.27000427246094,177.72000122070312,178.22000122070312,5175086,AAPL,178.00999450683594,178.66351013183595,183.52995849609374,-0.11783565953807917,-1.0,-1,-1
2023-08-11 13:30:00+00:00,178.27000427246094,178.6199951171875,176.5500030517578,177.32000732421875,12921445,AAPL,178.27000427246094,178.5610107421875,183.18335845947266,0.1460647006620741,-1.0,-1,-1
2023-08-11 14:30:00+00:00,177.47000122070312,178.60499572753906,177.42999267578125,178.2899932861328,6461113,AAPL,177.47000122070312,178.40501098632814,182.86719451904298,-0.44875920378344425,-1.0,-1,-1
2023-08-11 15:30:00+00:00,177.56350708007812,178.09500122070312,177.281005859375,177.47000122070312,4703683,AAPL,177.56350708007812,178.3433624267578,182.5582647705078,0.052688262090394566,-1.0,-1,-1
2023-08-11 16:30:00+00:00,177.90499877929688,177.97000122070312,177.20010375976562,177.55999755859375,3873234,AAPL,177.90499877929688,178.12386169433594,182.27776489257812,0.19232087991185587,-1.0,-1,-1
2023-08-11 17:30:00+00:00,178.30999755859375,178.3300018310547,177.5,177.89999389648438,4393899,AAPL,178.30999755859375,178.04086151123047,181.98416473388673,0.2276489036709517,-1.0,-1,-1
2023-08-11 18:30:00+00:00,178.10000610351562,178.5500030517578,177.860107421875,178.2989959716797,6497650,AAPL,178.10000610351562,178.0128616333008,181.68676483154297,-0.11776762826163356,-1.0,-1,-1
2023-08-11 19:30:00+00:00,177.86000061035156,178.27000427246094,177.66990661621094,178.09500122070312,6647317,AAPL,177.86000061035156,177.9943618774414,181.39796478271484,-0.13475883488996976,-1.0,-1,-1
2023-08-14 13:30:00+00:00,178.27000427246094,178.86000061035156,177.30499267578125,177.97000122070312,10812784,AAPL,178.27000427246094,177.9978515625,181.11156494140624,0.23052044344000766,-1.0,-1,-1
2023-08-14 14:30:00+00:00,179.35000610351562,179.69000244140625,178.25999450683594,178.27000427246094,5992774,AAPL,179.35000610351562,178.11085205078126,180.8807650756836,0.6058236412021634,-1.0,-1,-1
2023-08-14 15:30:00+00:00,178.71449279785156,179.48800659179688,178.6199951171875,179.35000610351562,4378348,AAPL,178.71449279785156,178.18130187988282,180.61305480957031,-0.3543425057355498,-1.0,-1,-1
2023-08-14 16:30:00+00:00,179.2279052734375,179.44000244140625,178.58999633789062,178.7100067138672,2818584,AAPL,179.2279052734375,178.27709197998047,180.36108489990235,0.2872808285149464,-1.0,-1,-1
2023-08-14 17:30:00+00:00,179.08999633789062,179.35000610351562,178.90960693359375,179.22999572753906,3509102,AAPL,179.08999633789062,178.43909149169923,180.10518493652344,-0.07694612919594279,-1.0,-1,-1
2023-08-14 18:30:00+00:00,178.96499633789062,179.14500427246094,178.6999969482422,179.10000610351562,3630382,AAPL,178.96499633789062,178.57924041748046,179.84978485107422,-0.06979731004302936,-1.0,-1,-1
