Symbol,Entry Price,Entry Time,Exit Time,Exit Price,Closed Position,Profit
TSLA,14.133999824523926,2016-08-31,2016-09-01,13.38466739654541,-1,0.1
TSLA,13.499333381652832,2016-12-16,2016-12-20,13.919333457946776,1,0.0
TSLA,16.246000289916992,2017-03-10,2017-03-14,17.200000762939453,-1,-0.38
TSLA,16.985332489013672,2017-03-23,2017-03-24,17.54400062561035,1,0.0
TSLA,21.968000411987305,2017-07-12,2017-07-17,21.30466651916504,-1,-0.02
TSLA,24.253332138061523,2017-08-14,2017-08-17,23.461332321166992,1,-0.29
TSLA,23.209333419799805,2017-10-03,2017-10-05,23.68866729736328,-1,-0.23
TSLA,22.591333389282227,2017-12-18,2017-12-19,22.07333374023437,1,-0.25
TSLA,21.48733329772949,2018-02-14,2018-02-15,22.271333694458008,-1,-0.3
TSLA,23.827999114990234,2018-02-26,2018-02-28,22.87066650390625,1,-0.32
TSLA,22.78933334350586,2018-03-13,2018-03-14,21.775333404541016,-1,0.04
TSLA,21.299999237060547,2018-06-06,2018-06-11,22.13999938964844,1,0.02
TSLA,19.82866668701172,2018-07-24,2018-07-25,20.582666397094727,-1,-0.3
TSLA,24.689332962036133,2018-08-08,2018-08-09,23.49666786193848,1,-0.35
TSLA,21.521333694458008,2018-08-24,2018-08-28,20.790666580200195,-1,-0.0
TSLA,21.99333381652832,2018-10-30,2018-10-31,22.488000869750977,1,-0.06
TSLA,21.07533264160156,2018-12-27,2018-12-28,22.257999420166016,-1,-0.38
TSLA,14.897333145141602,2019-06-28,2019-07-03,15.65999984741211,1,0.08
TSLA,14.37600040435791,2019-08-15,2019-08-19,15.121999740600586,-1,-0.34
TSLA,16.187332153320312,2019-09-16,2019-09-24,14.880666732788086,1,-0.47
TSLA,29.67133331298828,2020-03-16,2020-03-17,28.68000030517578,-1,-0.02
TSLA,49.75733184814453,2020-04-20,2020-04-21,45.78133392333984,1,-0.53
TSLA,136.94332885742188,2020-10-29,2020-10-30,129.34666442871094,-1,-0.14
TSLA,136.02999877929688,2020-11-16,2020-11-17,147.20333862304688,1,-0.06
TSLA,227.4066619873047,2021-02-25,2021-03-01,239.47666931152344,-1,-0.78
TSLA,246.5933380126953,2021-04-16,2021-04-19,238.2100067138672,1,-0.72
TSLA,209.67999267578125,2021-05-10,2021-05-12,196.6300048828125,-1,-0.26
TSLA,229.5733337402344,2021-06-28,2021-07-06,219.8600006103516,1,-0.72
TSLA,325.3299865722656,2021-12-15,2021-12-16,308.97332763671875,-1,-0.54
TSLA,383.1966552734375,2022-01-04,2022-01-05,362.7066650390625,1,-1.06
TSLA,331.8833312988281,2022-01-19,2022-01-21,314.6333312988281,-1,-0.55
TSLA,336.8800048828125,2022-03-25,2022-03-28,363.9466552734375,1,-0.5
TSLA,303.0833435058594,2022-05-03,2022-05-04,317.5400085449219,-1,-0.9
TSLA,245.52999877929688,2022-07-19,2022-07-21,271.7066650390625,1,-0.22
TSLA,268.2099914550781,2022-09-29,2022-10-03,242.3999938964844,-1,-0.25
TSLA,181.41000366210932,2023-02-01,2023-02-02,188.2700042724609,1,-0.33
TSLA,186.7899932861328,2023-04-11,2023-04-12,180.5399932861328,-1,-0.34
