Symbol,Entry Price,Entry Time,Exit Time,Exit Price,Closed Position,Profit
BABA,153.6696014404297,2019-08-09,2019-08-13,158.4114227294922,-1,-0.54
BABA,158.90394592285156,2019-08-23,2019-08-29,166.8906707763672,1,-0.23
BABA,164.50527954101562,2019-10-04,2019-10-08,156.38333129882812,-1,-0.22
BABA,166.6395721435547,2019-10-24,2019-10-28,172.55960083007812,1,-0.3
BABA,201.5899658203125,2020-02-26,2020-03-09,190.8894805908203,-1,-0.28
BABA,204.86383056640625,2020-04-20,2020-04-21,200.23789978027344,1,-0.6
BABA,255.25650024414065,2020-11-12,2020-11-16,249.4620056152344,-1,-0.51
BABA,251.33555603027344,2021-01-27,2021-01-29,245.13546752929688,1,-0.7
BABA,228.1769561767578,2021-03-03,2021-03-04,222.60459899902344,-1,-0.45
BABA,214.27020263671875,2021-07-01,2021-07-06,204.3519897460937,1,-0.7
BABA,198.44161987304688,2021-07-12,2021-07-14,204.2554168701172,-1,-0.62
BABA,171.11097717285156,2021-10-20,2021-10-26,164.1672821044922,1,-0.59
BABA,135.53286743164062,2021-11-19,2021-11-22,131.94029235839844,-1,-0.27
BABA,118.0625228881836,2022-02-11,2022-02-15,121.91585540771484,1,-0.22
BABA,121.91585540771484,2022-02-15,2022-02-17,120.16785430908205,-1,-0.29
BABA,120.16785430908205,2022-02-17,2022-02-18,114.91419219970705,1,-0.5
BABA,114.91419219970705,2022-02-18,2022-02-22,109.06175994873048,-1,-0.13
BABA,105.07323455810548,2022-03-31,2022-04-04,113.47522735595705,1,-0.02
BABA,98.0715789794922,2022-04-11,2022-04-14,92.2191390991211,-1,-0.07
BABA,115.52261352539062,2022-06-08,2022-06-09,106.13555145263672,1,-0.63
BABA,99.25943756103516,2022-07-27,2022-07-28,97.10582733154295,-1,-0.22
BABA,75.81111145019531,2022-11-23,2022-11-25,72.91387176513672,1,-0.39
BABA,91.53346252441406,2023-02-22,2023-02-24,85.95145416259766,-1,-0.05
BABA,99.22080993652344,2023-04-06,2023-04-11,96.34288787841795,1,-0.41
BABA,80.07970428466797,2023-04-25,2023-04-28,81.7890853881836,-1,-0.34
BABA,88.94525909423828,2023-06-16,2023-06-20,84.91809844970703,1,-0.44
BABA,86.7626724243164,2023-08-23,2023-08-28,89.0804672241211,-1,-0.37
BABA,91.21476745605467,2023-09-06,2023-09-07,86.88822174072266,1,-0.45
BABA,85.67137908935547,2023-09-11,2023-09-20,82.80311584472656,-1,-0.15
BABA,73.04252624511719,2024-02-05,2024-02-06,76.56595611572266,1,-0.08
BABA,70.06719207763672,2024-03-27,2024-04-01,71.80933380126953,-1,-0.33
BABA,78.62129211425781,2024-05-02,2024-05-08,76.79106140136719,1,-0.34
BABA,74.3499984741211,2024-06-20,2024-06-27,72.37000274658203,-1,-0.15
BABA,76.0999984741211,2024-07-23,2024-07-25,75.4000015258789,1,-0.29
BABA,75.4000015258789,2024-07-25,2024-07-29,78.62000274658203,-1,-0.4
BABA,78.8499984741211,2024-07-31,2024-08-05,76.9800033569336,1,-0.34
BABA,91.77999877929688,2024-11-12,2024-11-15,88.58999633789062,-1,-0.16
BABA,96.02999877929688,2025-01-28,2025-01-30,102.73999786376952,1,-0.06
BABA,99.37000274658205,2025-04-08,2025-04-09,104.77999877929688,-1,-0.49
BABA,134.0500030517578,2025-05-14,2025-05-15,123.9000015258789,1,-0.62
BABA,117.18000030517578,2025-05-29,2025-05-30,113.83999633789062,-1,-0.23
BABA,121.1500015258789,2025-07-24,2025-07-25,120.02999877929688,1,-0.26
