Datetime,Close,High,Low,Open,Volume,Symbol,Price
2023-07-31 13:30:00+00:00,196.24000549316406,196.3800048828125,195.25999450683594,196.05999755859375,8917920,AAPL,196.24000549316406
2023-07-31 14:30:00+00:00,196.1750030517578,196.49000549316406,195.88099670410156,196.25,4350087,AAPL,196.1750030517578
2023-07-31 15:30:00+00:00,196.1544952392578,196.3699951171875,195.77000427246094,196.19000244140625,3557921,AAPL,196.1544952392578
2023-07-31 16:30:00+00:00,196.12989807128906,196.25,195.77999877929688,196.14999389648438,2730653,AAPL,196.12989807128906
2023-07-31 17:30:00+00:00,196.16000366210938,196.38999938964844,196.07000732421875,196.125,2806909,AAPL,196.16000366210938
2023-07-31 18:30:00+00:00,196.0876007080078,196.35000610351562,195.93499755859375,196.1750030517578,3009785,AAPL,196.0876007080078
2023-07-31 19:30:00+00:00,196.49000549316406,196.49000549316406,195.7899932861328,196.0800018310547,5194547,AAPL,196.49000549316406
2023-08-01 13:30:00+00:00,195.47500610351562,196.72999572753906,195.27999877929688,196.23500061035156,9552101,AAPL,195.47500610351562
2023-08-01 14:30:00+00:00,196.11500549316406,196.17999267578125,195.3300018310547,195.47999572753906,4389743,AAPL,196.11500549316406
2023-08-01 15:30:00+00:00,195.49729919433594,196.14500427246094,195.41000366210938,196.11000061035156,2991657,AAPL,195.49729919433594
2023-08-01 16:30:00+00:00,195.72950744628906,196.0399932861328,195.35000610351562,195.47999572753906,2445951,AAPL,195.72950744628906
2023-08-01 17:30:00+00:00,196.0532989501953,196.2700958251953,195.52999877929688,195.73500061035156,3075209,AAPL,196.0532989501953
2023-08-01 18:30:00+00:00,195.80999755859375,196.1199951171875,195.67999267578125,196.05499267578125,2743032,AAPL,195.80999755859375
2023-08-01 19:30:00+00:00,195.60000610351562,195.99000549316406,195.5,195.81500244140625,3929736,AAPL,195.60000610351562
2023-08-02 13:30:00+00:00,193.2781982421875,195.17999267578125,192.9499969482422,195.0399932861328,10753790,AAPL,193.2781982421875
2023-08-02 14:30:00+00:00,193.00999450683594,193.30999755859375,192.52000427246094,193.27000427246094,5724940,AAPL,193.00999450683594
2023-08-02 15:30:00+00:00,191.92999267578125,193.2711944580078,191.85069274902344,193.00489807128906,5580357,AAPL,191.92999267578125
2023-08-02 16:30:00+00:00,192.99000549316406,193.1199951171875,191.86000061035156,191.93260192871094,4102063,AAPL,192.99000549316406
2023-08-02 17:30:00+00:00,192.97000122070312,193.25999450683594,192.7100067138672,192.99000549316406,3262475,AAPL,192.97000122070312
2023-08-02 18:30:00+00:00,192.3000030517578,193.02999877929688,192.25010681152344,192.97000122070312,3971080,AAPL,192.3000030517578
2023-08-02 19:30:00+00:00,192.58999633789062,192.97999572753906,192.22000122070312,192.3000030517578,5998415,AAPL,192.58999633789062
2023-08-03 13:30:00+00:00,190.88999938964844,192.27999877929688,190.83999633789062,192.0,10722471,AAPL,190.88999938964844
2023-08-03 14:30:00+00:00,192.10000610351562,192.3699951171875,190.85000610351562,190.89500427246094,6507567,AAPL,192.10000610351562
2023-08-03 15:30:00+00:00,191.82640075683594,192.1999969482422,191.61000061035156,192.11000061035156,4232707,AAPL,191.82640075683594
2023-08-03 16:30:00+00:00,191.88499450683594,192.36000061035156,191.72000122070312,191.8347930908203,3726909,AAPL,191.88499450683594
2023-08-03 17:30:00+00:00,191.73500061035156,191.9600067138672,191.1999969482422,191.8800048828125,4770788,AAPL,191.73500061035156
2023-08-03 18:30:00+00:00,191.16000366210938,191.9499969482422,191.07000732421875,191.74000549316406,5711558,AAPL,191.16000366210938
2023-08-03 19:30:00+00:00,191.00990295410156,191.72999572753906,190.99000549316406,191.15859985351562,7921604,AAPL,191.00990295410156
2023-08-04 13:30:00+00:00,185.11000061035156,187.3800048828125,184.27000427246094,184.625,38359717,AAPL,185.11000061035156
2023-08-04 14:30:00+00:00,185.30999755859375,186.375,184.92999267578125,185.10000610351562,11146174,AAPL,185.30999755859375
2023-08-04 15:30:00+00:00,185.47999572753906,185.77999877929688,184.92999267578125,185.31500244140625,8214884,AAPL,185.47999572753906
2023-08-04 16:30:00+00:00,184.97999572753906,185.4949951171875,184.7899932861328,185.47999572753906,6937705,AAPL,184.97999572753906
2023-08-04 17:30:00+00:00,183.36500549316406,185.1699981689453,183.17999267578125,184.97999572753906,12486440,AAPL,183.36500549316406
2023-08-04 18:30:00+00:00,182.69000244140625,183.5500030517578,182.07000732421875,183.36500549316406,14200786,AAPL,182.69000244140625
2023-08-04 19:30:00+00:00,182.0,182.8800048828125,181.9199981689453,182.6999969482422,11958133,AAPL,182.0
2023-08-07 13:30:00+00:00,179.03500366210938,183.1300048828125,178.21009826660156,182.1300048828125,33752946,AAPL,179.03500366210938
2023-08-07 14:30:00+00:00,177.77000427246094,179.30999755859375,177.55999755859375,179.02999877929688,14565264,AAPL,177.77000427246094
2023-08-07 15:30:00+00:00,178.36500549316406,178.8300018310547,177.35000610351562,177.76499938964844,9796158,AAPL,178.36500549316406
2023-08-07 16:30:00+00:00,178.3350067138672,178.47000122070312,177.74000549316406,178.36500549316406,7158027,AAPL,178.3350067138672
2023-08-07 17:30:00+00:00,178.4499969482422,179.0399932861328,178.0500030517578,178.33999633789062,7271723,AAPL,178.4499969482422
2023-08-07 18:30:00+00:00,178.4801025390625,178.7100067138672,178.22000122070312,178.47000122070312,5824274,AAPL,178.4801025390625
2023-08-07 19:30:00+00:00,178.8000030517578,179.22000122070312,178.38999938964844,178.48500061035156,10179669,AAPL,178.8000030517578
2023-08-08 13:30:00+00:00,179.17999267578125,179.4656982421875,177.5800018310547,179.375,21892224,AAPL,179.17999267578125
2023-08-08 14:30:00+00:00,178.0399932861328,179.22000122070312,177.93499755859375,179.19000244140625,8911585,AAPL,178.0399932861328
2023-08-08 15:30:00+00:00,178.69000244140625,178.80499267578125,177.8249969482422,178.0399932861328,5710443,AAPL,178.69000244140625
2023-08-08 16:30:00+00:00,178.89329528808594,179.47999572753906,178.5800018310547,178.67999267578125,6004228,AAPL,178.89329528808594
2023-08-08 17:30:00+00:00,179.16000366210938,179.4199981689453,178.6999969482422,178.88999938964844,4572073,AAPL,179.16000366210938
2023-08-08 18:30:00+00:00,179.80999755859375,179.94000244140625,179.0399932861328,179.1699981689453,6486734,AAPL,179.80999755859375
2023-08-08 19:30:00+00:00,179.8000030517578,180.27000427246094,179.55499267578125,179.81500244140625,8031483,AAPL,179.8000030517578
2023-08-09 13:30:00+00:00,178.6999053955078,180.92999267578125,178.13999938964844,180.8699951171875,12630855,AAPL,178.6999053955078
2023-08-09 14:30:00+00:00,177.47999572753906,178.8350067138672,177.00999450683594,178.69149780273438,9507753,AAPL,177.47999572753906
2023-08-09 15:30:00+00:00,178.0050048828125,178.11000061035156,177.24000549316406,177.47000122070312,6732462,AAPL,178.0050048828125
2023-08-09 16:30:00+00:00,178.66000366210938,178.77000427246094,177.99000549316406,178.0,4980367,AAPL,178.66000366210938
2023-08-09 17:30:00+00:00,179.2949981689453,179.36000061035156,178.55299377441406,178.65899658203125,5273087,AAPL,179.2949981689453
2023-08-09 18:30:00+00:00,179.02999877929688,179.58999633789062,178.78909301757812,179.2949981689453,5760641,AAPL,179.02999877929688
2023-08-09 19:30:00+00:00,178.17999267578125,179.08999633789062,177.99000549316406,179.02999877929688,6307783,AAPL,178.17999267578125
2023-08-10 13:30:00+00:00,180.10000610351562,180.75,178.86000061035156,179.47999572753906,12566820,AAPL,180.10000610351562
2023-08-10 14:30:00+00:00,179.13999938964844,180.42999267578125,178.69000244140625,180.09800720214844,8122194,AAPL,179.13999938964844
