Datetime,Close,High,Low,Open,Volume,Symbol,Price
2023-07-31 13:30:00+00:00,334.8399963378906,337.69500732421875,333.3599853515625,336.9200134277344,6022171,MSFT,334.8399963378906
2023-07-31 14:30:00+00:00,334.57000732421875,336.3435974121094,333.8999938964844,334.8599853515625,3024832,MSFT,334.57000732421875
2023-07-31 15:30:00+00:00,334.69000244140625,334.8349914550781,333.6400146484375,334.5899963378906,2465128,MSFT,334.69000244140625
2023-07-31 16:30:00+00:00,334.1000061035156,334.7699890136719,333.8599853515625,334.6700134277344,1914397,MSFT,334.1000061035156
2023-07-31 17:30:00+00:00,334.4800109863281,334.6700134277344,333.95001220703125,334.0799865722656,1827972,MSFT,334.4800109863281
2023-07-31 18:30:00+00:00,334.7099914550781,335.79998779296875,334.32989501953125,334.45001220703125,2390849,MSFT,334.7099914550781
2023-07-31 19:30:00+00:00,336.0,336.0,334.1400146484375,334.69000244140625,2844418,MSFT,336.0
2023-08-01 13:30:00+00:00,335.7200012207031,335.82000732421875,333.70001220703125,335.19000244140625,4617472,MSFT,335.7200012207031
2023-08-01 14:30:00+00:00,337.7132873535156,337.8999938964844,335.6199951171875,335.75799560546875,3152370,MSFT,337.7132873535156
2023-08-01 15:30:00+00:00,337.2349853515625,338.32501220703125,337.0,337.70001220703125,1669609,MSFT,337.2349853515625
2023-08-01 16:30:00+00:00,337.260009765625,338.5400085449219,336.7099914550781,337.2200012207031,1458399,MSFT,337.260009765625
2023-08-01 17:30:00+00:00,337.70001220703125,338.08990478515625,336.5899963378906,337.30499267578125,1328579,MSFT,337.70001220703125
2023-08-01 18:30:00+00:00,337.19000244140625,338.06689453125,336.9700012207031,337.7699890136719,1250231,MSFT,337.19000244140625
2023-08-01 19:30:00+00:00,336.3599853515625,337.4599914550781,336.29998779296875,337.17999267578125,2032507,MSFT,336.3599853515625
2023-08-02 13:30:00+00:00,330.07000732421875,333.6300048828125,329.6099853515625,333.6300048828125,5906334,MSFT,330.07000732421875
2023-08-02 14:30:00+00:00,329.239990234375,330.69000244140625,328.7119140625,330.04998779296875,3515567,MSFT,329.239990234375
2023-08-02 15:30:00+00:00,326.6719970703125,329.7699890136719,326.3551025390625,329.2405090332031,4062947,MSFT,326.6719970703125
2023-08-02 16:30:00+00:00,327.96990966796875,328.69000244140625,326.44000244140625,326.6838073730469,2369130,MSFT,327.96990966796875
2023-08-02 17:30:00+00:00,328.5498962402344,329.04998779296875,327.6499938964844,327.92999267578125,1777222,MSFT,328.5498962402344
2023-08-02 18:30:00+00:00,326.7799987792969,328.6299133300781,326.7250061035156,328.5,2349230,MSFT,326.7799987792969
2023-08-02 19:30:00+00:00,327.510009765625,328.32000732421875,326.6199951171875,326.7799987792969,3260879,MSFT,327.510009765625
2023-08-03 13:30:00+00:00,326.6499938964844,329.1499938964844,325.95001220703125,326.0,5088693,MSFT,326.6499938964844
2023-08-03 14:30:00+00:00,328.8399963378906,329.8800048828125,326.6099853515625,326.6300048828125,2588177,MSFT,328.8399963378906
2023-08-03 15:30:00+00:00,328.6300048828125,329.31988525390625,327.92999267578125,328.8399963378906,1421464,MSFT,328.6300048828125
2023-08-03 16:30:00+00:00,328.814208984375,329.489990234375,328.3399963378906,328.6449890136719,1335819,MSFT,328.814208984375
2023-08-03 17:30:00+00:00,327.70001220703125,328.9599914550781,327.0299987792969,328.82080078125,1277401,MSFT,327.70001220703125
2023-08-03 18:30:00+00:00,327.45001220703125,328.2980041503906,326.6628112792969,327.7099914550781,1590187,MSFT,327.45001220703125
2023-08-03 19:30:00+00:00,326.6499938964844,327.6300048828125,326.5799865722656,327.4599914550781,1745559,MSFT,326.6499938964844
2023-08-04 13:30:00+00:00,331.07000732421875,335.1400146484375,328.9750061035156,332.42999267578125,7616621,MSFT,331.07000732421875
2023-08-04 14:30:00+00:00,332.68499755859375,332.9563903808594,331.0,331.139892578125,2315720,MSFT,332.68499755859375
2023-08-04 15:30:00+00:00,333.70001220703125,333.9700012207031,332.20001220703125,332.7200012207031,1997548,MSFT,333.70001220703125
2023-08-04 16:30:00+00:00,332.3299865722656,334.2998962402344,331.78009033203125,333.7099914550781,1857822,MSFT,332.3299865722656
2023-08-04 17:30:00+00:00,329.7900085449219,332.80999755859375,329.48529052734375,332.32000732421875,2355036,MSFT,329.7900085449219
2023-08-04 18:30:00+00:00,328.375,330.1000061035156,327.8500061035156,329.7699890136719,2621479,MSFT,328.375
2023-08-04 19:30:00+00:00,327.79998779296875,328.7300109863281,327.239990234375,328.3999938964844,2263328,MSFT,327.79998779296875
2023-08-07 13:30:00+00:00,330.32000732421875,331.1099853515625,328.3699951171875,328.3699951171875,3770037,MSFT,330.32000732421875
2023-08-07 14:30:00+00:00,328.4200134277344,330.5,327.5199890136719,330.29998779296875,2377723,MSFT,328.4200134277344
2023-08-07 15:30:00+00:00,329.1499938964844,329.80999755859375,327.8500061035156,328.4599914550781,1754381,MSFT,329.1499938964844
2023-08-07 16:30:00+00:00,329.0299987792969,329.5,328.260009765625,329.1449890136719,1320889,MSFT,329.0299987792969
2023-08-07 17:30:00+00:00,329.42498779296875,329.82000732421875,328.70001220703125,329.0599060058594,1891592,MSFT,329.42498779296875
2023-08-07 18:30:00+00:00,329.7099914550781,330.0039978027344,329.3500061035156,329.4599914550781,1306173,MSFT,329.7099914550781
2023-08-07 19:30:00+00:00,330.1099853515625,330.260009765625,329.30999755859375,329.70001220703125,1559802,MSFT,330.1099853515625
2023-08-08 13:30:00+00:00,324.70001220703125,328.75,323.6199951171875,326.92999267578125,4996722,MSFT,324.70001220703125
2023-08-08 14:30:00+00:00,324.5299987792969,325.1300048828125,323.0,324.69000244140625,3259912,MSFT,324.5299987792969
2023-08-08 15:30:00+00:00,323.989990234375,324.6199951171875,323.19000244140625,324.5199890136719,2294342,MSFT,323.989990234375
2023-08-08 16:30:00+00:00,324.4700012207031,324.8999938964844,323.7900085449219,324.0199890136719,1703188,MSFT,324.4700012207031
2023-08-08 17:30:00+00:00,324.7703857421875,325.260009765625,323.8900146484375,324.45001220703125,1604217,MSFT,324.7703857421875
2023-08-08 18:30:00+00:00,325.0199890136719,325.32000732421875,324.20001220703125,324.7900085449219,1692877,MSFT,325.0199890136719
2023-08-08 19:30:00+00:00,326.0400085449219,326.3999938964844,324.510009765625,325.0299987792969,2154883,MSFT,326.0400085449219
2023-08-09 13:30:00+00:00,324.2300109863281,327.1099853515625,324.0799865722656,326.4700012207031,2829232,MSFT,324.2300109863281
2023-08-09 14:30:00+00:00,322.0199890136719,324.70001220703125,321.0498962402344,324.20001220703125,3047549,MSFT,322.0199890136719
2023-08-09 15:30:00+00:00,323.1400146484375,323.8699951171875,321.5199890136719,322.0,2206911,MSFT,323.1400146484375
2023-08-09 16:30:00+00:00,324.0799865722656,324.4700012207031,322.8550109863281,323.1199951171875,1484791,MSFT,324.0799865722656
2023-08-09 17:30:00+00:00,325.1499938964844,325.3900146484375,324.0592041015625,324.0950012207031,1480674,MSFT,325.1499938964844
2023-08-09 18:30:00+00:00,324.6600036621094,325.45001220703125,324.04998779296875,325.1606140136719,1455179,MSFT,324.6600036621094
2023-08-09 19:30:00+00:00,322.2300109863281,324.7699890136719,322.0899963378906,324.67999267578125,2956501,MSFT,322.2300109863281
2023-08-10 13:30:00+00:00,326.25,328.260009765625,325.1099853515625,326.0150146484375,4302172,MSFT,326.25
