Timestamp,Close,High,Low,Open,Volume,Symbol,Price
1999-01-22,0.03760909289121628,0.04477220277714604,0.035578994511009425,0.04011599706581459,2714688000,NVDA,0.03760909289121628
1999-01-25,0.04154917597770691,0.04202598182869926,0.03760909735573482,0.04059372654451826,510480000,NVDA,0.04154917597770691
1999-01-26,0.038325224071741104,0.042862227055495604,0.037728296198894125,0.04202598081319058,343200000,NVDA,0.038325224071741104
1999-01-27,0.03820601850748062,0.03939987076243328,0.03629512322299562,0.0384444214122623,244368000,NVDA,0.03820601850748062
1999-01-28,0.03808591142296791,0.038444433046229076,0.03784750844604127,0.038206030069302434,227520000,NVDA,0.03808591142296791
1999-01-29,0.036295123398303986,0.03820601869201876,0.036295123398303986,0.03808590008145409,244032000,NVDA,0.036295123398303986
1999-02-01,0.037012163549661636,0.0372505664370336,0.03629512057249238,0.03629512057249238,154704000,NVDA,0.037012163549661636
1999-02-02,0.0341467447578907,0.037250577546692386,0.03307209542123039,0.036295131397197714,264096000,NVDA,0.0341467447578907
1999-02-03,0.03486287221312523,0.03534059699188354,0.033429701292707996,0.03366902311494792,75120000,NVDA,0.03486287221312523
1999-02-04,0.03677283972501755,0.037728285446975963,0.03486285689885002,0.03534058146775733,181920000,NVDA,0.03677283972501755
1999-02-05,0.03784750774502754,0.03820602936164815,0.0364152521783956,0.0373697829342225,136848000,NVDA,0.03784750774502754
1999-02-08,0.036534447222948074,0.038206024411287606,0.036534447222948074,0.03808590578274172,154080000,NVDA,0.036534447222948074
1999-02-09,0.035101283341646194,0.03748898869324492,0.03462355849815724,0.0372505822885653,86976000,NVDA,0.035101283341646194
1999-02-10,0.034743670374155045,0.036056722580341205,0.03414674244474981,0.035101276495569586,148224000,NVDA,0.034743670374155045
1999-02-11,0.037728287279605865,0.03916054219058084,0.03486285859229337,0.03486285859229337,132240000,NVDA,0.037728287279605865
1999-02-12,0.03987759351730347,0.04011599641060539,0.03820601666775632,0.03820601666775632,109728000,NVDA,0.03987759351730347
1999-02-16,0.040116000920534134,0.042265302663792234,0.036056719219702826,0.040593725626322734,211008000,NVDA,0.040116000920534134
1999-02-17,0.03796670585870743,0.039638283190343335,0.03725057810679001,0.03916055840048409,67728000,NVDA,0.03796670585870743
1999-02-18,0.038563624024391174,0.03963827310374814,0.037488974945034205,0.03916054843545361,70704000,NVDA,0.038563624024391174
1999-02-19,0.03987759351730347,0.04059372106268713,0.037728292015674576,0.03820601666775632,75360000,NVDA,0.03987759351730347
1999-02-22,0.040116000920534134,0.041071450332111334,0.037966699177276034,0.040593725626322734,205248000,NVDA,0.040116000920534134
1999-02-23,0.042025983333587646,0.04286222962604432,0.0386837479289508,0.04107145273182063,138096000,NVDA,0.042025983333587646
1999-02-24,0.04536912590265274,0.0501454497263024,0.044294476953327055,0.04823455470019728,612768000,NVDA,0.04536912590265274
1999-02-25,0.04393688216805458,0.04871229176288885,0.04321983563632322,0.047280033014834306,149136000,NVDA,0.04393688216805458
1999-02-26,0.041906777769327164,0.0458468559865849,0.04154917170988661,0.04441460084952134,172608000,NVDA,0.041906777769327164
1999-03-01,0.042146097868680954,0.0439368780049944,0.040115999371779135,0.04298142863030416,92160000,NVDA,0.042146097868680954
1999-03-02,0.04178757593035698,0.04226530061296508,0.04107144833921313,0.04202597883889273,55248000,NVDA,0.04178757593035698
1999-03-03,0.038922153413295746,0.04202598608727324,0.03868375046364174,0.04202598608727324,61392000,NVDA,0.038922153413295746
1999-03-04,0.03808591142296791,0.04107146012142316,0.037728305249648944,0.04083213827869632,57360000,NVDA,0.03808591142296791
1999-03-05,0.04023520275950432,0.04035440250769029,0.03844442261320569,0.03844442261320569,78768000,NVDA,0.04023520275950432
1999-03-08,0.040832120925188065,0.042025973034038724,0.038444416707486745,0.03916054419971521,75888000,NVDA,0.040832120925188065
1999-03-09,0.042146097868680954,0.04274302571940445,0.04071292722250263,0.04071292722250263,143184000,NVDA,0.042146097868680954
1999-03-10,0.0414290614426136,0.04274303255129082,0.04083213349647938,0.04274303255129082,235344000,NVDA,0.0414290614426136
1999-03-11,0.03963828459382057,0.04142906517782082,0.03963828459382057,0.040712937400547385,54288000,NVDA,0.03963828459382057
1999-03-12,0.038922153413295746,0.039877602943301935,0.03820602569863865,0.039877602943301935,90768000,NVDA,0.038922153413295746
1999-03-15,0.04059373959898949,0.04107146446921454,0.03963828985853939,0.03987761172660065,108816000,NVDA,0.04059373959898949
1999-03-16,0.03928067162632942,0.04130985482935377,0.03892215007483353,0.04083213010532647,79152000,NVDA,0.03928067162632942
1999-03-17,0.039519067853689194,0.04035439504973499,0.03856361865024945,0.03963826757984569,51360000,NVDA,0.039519067853689194
1999-03-18,0.03999680280685425,0.040593727289218735,0.03868374725340442,0.03963827783850216,46320000,NVDA,0.03999680280685425
