Timestamp,Close,High,Low,Open,Volume,Symbol,Price
2004-08-19,2.484365701675415,2.576470064810986,2.3759192785245054,2.4759466409530924,897427216,GOOG,2.484365701675415
2004-08-20,2.6816983222961426,2.700762911413508,2.48832681916235,2.5009537498396015,458857488,GOOG,2.6816983222961426
2004-08-23,2.708686351776123,2.809704894801386,2.700020800407022,2.742111603240293,366857939,GOOG,2.708686351776123
2004-08-24,2.5965256690979004,2.7631563190761623,2.564338086520178,2.7542433305673386,306396159,GOOG,2.5965256690979004
2004-08-25,2.6245033740997314,2.6740230033000816,2.572013301877542,2.598753451327233,184645512,GOOG,2.6245033740997314
2004-08-26,2.6717946529388428,2.6727848797973417,2.5913260406626035,2.5985062519307283,142572401,GOOG,2.6717946529388428
2004-08-27,2.6282176971435547,2.6893740392176317,2.6168284296389035,2.676498720452853,124826132,GOOG,2.6282176971435547
2004-08-30,2.5257136821746826,2.611876683558067,2.5257136821746826,2.606676452461377,104429967,GOOG,2.5257136821746826
2004-08-31,2.5346269607543945,2.5678045353841132,2.529427677588803,2.532894182378881,98825037,GOOG,2.5346269607543945
2004-09-01,2.4821367263793945,2.5494823351983573,2.467776068748134,2.542797238250835,183633734,GOOG,2.4821367263793945
2004-09-02,2.513333559036255,2.5346269903908083,2.4497016512068672,2.455891872262924,303810504,GOOG,2.513333559036255
2004-09-03,2.476193904876709,2.519028438917627,2.4591104795319367,2.499468735766529,103538639,GOOG,2.476193904876709
2004-09-07,2.5150671005249023,2.52546637822224,2.466291200798872,2.5009541167346323,117506800,GOOG,2.5150671005249023
2004-09-08,2.5328941345214844,2.5509687356975568,2.4883270565845637,2.494268654214846,100186120,GOOG,2.5328941345214844
2004-09-09,2.533141613006592,2.5430448289040397,2.5007065900604486,2.5385883343482356,81620792,GOOG,2.533141613006592
2004-09-10,2.607914924621582,2.6383690177906622,2.508134058970616,2.5155619443800856,174804764,GOOG,2.607914924621582
2004-09-13,2.661642551422119,2.6841736448736984,2.635892628758999,2.6401016846435255,157628624,GOOG,2.661642551422119
2004-09-14,2.7604336738586426,2.773060605649064,2.6440633054468607,2.660405128161583,217608605,GOOG,2.7604336738586426
2004-09-15,2.7730605602264404,2.8282743522099554,2.728493483342906,2.7374074201410687,215279909,GOOG,2.7730605602264404
2004-09-16,2.821836233139038,2.8671458579944917,2.7643947910327524,2.7814782156449143,186207345,GOOG,2.821836233139038
2004-09-17,2.9089903831481934,2.9089903831481934,2.811437406306183,2.8329782746106806,190350817,GOOG,2.9089903831481934
2004-09-20,2.9552905559539795,3.010751791884197,2.8911637685456646,2.8956202633884702,213585582,GOOG,2.9552905559539795
2004-09-21,2.9176559448242188,2.9815352873996597,2.9094855076183386,2.9664320779166586,145262446,GOOG,2.9176559448242188
2004-09-22,2.931025266647339,2.962965410196633,2.89215329924145,2.9067616315567317,152344894,GOOG,2.931025266647339
2004-09-23,2.9914393424987793,3.0362538559496777,2.89735263632923,2.9424157730017293,171524515,GOOG,2.9914393424987793
2004-09-24,2.9669272899627686,3.0726497598598432,2.965194511602928,2.9944097567546373,183336625,GOOG,2.9669272899627686
2004-09-27,2.9280552864074707,2.992924620152631,2.916666019498239,2.9602419225683407,141994242,GOOG,2.9280552864074707
2004-09-28,3.140986442565918,3.1543559257072684,2.9763362413687715,3.0033238308820787,340190355,GOOG,3.140986442565918
2004-09-29,3.245471477508545,3.3430235065748737,3.125388116324016,3.1370250581603543,613229953,GOOG,3.245471477508545
2004-09-30,3.208827257156372,3.2756779928957096,3.1939714854343504,3.2162551430173827,276468402,GOOG,3.208827257156372
2004-10-01,3.2826106548309326,3.3237112268615765,3.1914950999975775,3.238538454536432,303934969,GOOG,3.2826106548309326
2004-10-04,3.3440134525299072,3.388828203978497,3.318511203498428,3.3487185700742654,261693228,GOOG,3.3440134525299072
2004-10-05,3.4259674549102783,3.429928835930762,3.2741925710039115,3.3341105327740657,300887589,GOOG,3.4259674549102783
2004-10-06,3.394028425216675,3.4279487887980733,3.367288509482941,3.4056653676801183,268900140,GOOG,3.394028425216675
2004-10-07,3.437852144241333,3.4633546330249394,3.380905568628412,3.3900671814752283,283643194,GOOG,3.437852144241333
2004-10-08,3.4101219177246094,3.45840294077634,3.392542429131602,3.4346341790732935,222442656,GOOG,3.4101219177246094
2004-10-11,3.348965883255005,3.4381002694588916,3.3140545854865935,3.3920469067790364,210437827,GOOG,3.348965883255005
2004-10-12,3.401951313018799,3.4071503590584555,3.302912993707751,3.3286629188070624,234419380,GOOG,3.401951313018799
2004-10-13,3.4886093139648438,3.5542223865104603,3.468307057423061,3.548527041837345,397203256,GOOG,3.4886093139648438
